species,fishreg,unit,geo\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
SKA,37_1_2,TLW,EU28	2.3 	2.26 	2.43 	1.43 	1.8 	1.11 	0.87 	0.98 	1.42 	4.4 	0.02 	34 	43.6 	52.4 	65.5 	81.9 	: 	: 	: 	: 
SKA,37_1_2,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.1 	0.01 	33 	43 	52 	65.1 	76 	: 	: 	: 	: 
SKA,37_1_3,TLW,ES	0 	0 	0 	0.01 	0.01 	: 	: 	0.14 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37_1_3,TLW,EU27_2020	1.1 p	0.8 p	5.3 	29.11 	37.71 	: 	0.013 	0.14 	: 	0.6 	0.9 	: 	: 	: 	: 	2 	: 	: 	: 	: 
SKA,37_1_3,TLW,EU28	1.1 p	0.8 p	5.3 	29.11 	37.71 	: 	0.013 	0.14 	: 	0.6 	0.9 	: 	: 	: 	: 	2 	: 	: 	: 	: 
SKA,37_1_3,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.6 	0.9 	: 	: 	: 	: 	2 	: 	: 	: 	: 
SKA,37_1_3,TLW,IT	1.1 p	0.8 p	5.3 	29.1 	37.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37_1_3,TLW,PT	: 	: 	: 	: 	: 	: 	0.013 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37_1_NK,TLW,ES	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	0.3 	0.01 	0.01 	0.01 	: 	0.2 	: 	: 	: 	: 	: 
SKA,37_1_NK,TLW,EU27_2020	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	0.3 	0.01 	0.01 	0.01 	: 	0.2 	: 	: 	: 	: 	: 
SKA,37_1_NK,TLW,EU28	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	0.3 	0.01 	0.01 	0.01 	: 	0.2 	: 	: 	: 	: 	: 
SKA,37_2,TLW,CY	: 	: 	: 	: 	: 	: 	: 	: 	0.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37_2,TLW,EL	32.55 p	35.84 	33.98 	38.25 	42.13 	42.49 	64.71 	65.93 	29.42 	37.18 	49.75 	42.82 	50.7 	61.94 	66.68 	49.11 	79.83 	112.27 	137 	136 
SKA,37_2,TLW,EU27_2020	131.8453 	130.6376 p	147.8501 	154.8926 	173.7894 	155.3582 	150.3363 	128.76 	93.98 	78.98 	97.25 	52.82 	58.5 	61.95 	66.78 	49.12 	79.83 	112.27 	137 	136 
SKA,37_2,TLW,EU28	131.8453 	130.6376 p	147.85 	154.8926 	173.7894 	155.3582 	150.3363 	128.76 	93.98 	78.98 	97.25 	52.82 	58.5 	61.95 	66.78 	49.12 	79.83 	112.27 	137 	136 
SKA,37_2,TLW,HR	99.2953 	92.354 	93.1 	85.6316 	99.8794 	107.4332 	85.58 	62.83 	63.66 	38.5 	35.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37_2,TLW,IT	: 	0 p	: 	10.4 	20.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37_2,TLW,MT	: 	2.444 	20.77 	20.611 	11.68 	5.435 	0.0463 	: 	: 	3.3 	11.8 	10 	7.7 	: 	: 	: 	: 	: 	: 	: 
SKA,37_2,TLW,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	0.01 	0.1 	0.01 	: 	: 	: 	: 
SKA,37_2_1,TLW,EU27_2020	99.2953 	92.3536 	93.1021 	94.4316 	117.0794 	107.4332 	85.58 	62.83 	63.66 	38.5 	35.7 	: 	0.1 	0.01 	0.1 	0.01 	: 	: 	: 	: 
SKA,37_2_1,TLW,EU28	99.2953 	92.3536 	93.102 	94.4316 	117.0794 	107.4332 	85.58 	62.83 	63.66 	38.5 	35.7 	: 	0.1 	0.01 	0.1 	0.01 	: 	: 	: 	: 
SKA,37_2_1,TLW,HR	99.2953 	92.354 	93.1 	85.6316 	99.8794 	107.4332 	85.58 	62.83 	63.66 	38.5 	35.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37_2_1,TLW,IT	: 	: 	: 	8.8 	17.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37_2_1,TLW,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	0.01 	0.1 	0.01 	: 	: 	: 	: 
SKA,37_2_2,TLW,CY	: 	: 	: 	: 	: 	: 	: 	: 	0.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37_2_2,TLW,EL	32.55 p	35.84 	33.98 	38.25 	42.13 	42.49 	64.71 	65.93 	29.42 	37.18 	49.75 	42.82 	50.7 	61.94 	66.68 	49.11 	79.83 	112.27 	137 	136 
SKA,37_2_2,TLW,EU27_2020	32.55 	38.284 p	54.748 	60.461 	56.71 	47.925 	64.7563 	65.93 	30.32 	40.48 	61.55 	52.82 	58.4 	61.94 	66.68 	49.11 	79.83 	112.27 	137 	136 
SKA,37_2_2,TLW,EU28	32.55 	38.284 p	54.748 	60.461 	56.71 	47.925 	64.7563 	65.93 	30.32 	40.48 	61.55 	52.82 	58.4 	61.94 	66.68 	49.11 	79.83 	112.27 	137 	136 
SKA,37_2_2,TLW,IT	: 	0 p	: 	1.6 	2.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37_2_2,TLW,MT	: 	2.444 	20.77 	20.611 	11.68 	5.435 	0.0463 	: 	: 	3.3 	11.8 	10 	7.7 	: 	: 	: 	: 	: 	: 	: 
SKA,37_3,TLW,EL	314.79 p	263.42 	273.56 	300.9 	307.82 	289.91 	342.96 	332.54 	466.62 	461.95 	515.31 	518.26 	525.62 	559.13 	436.85 	451.52 	451.38 	475.63 	442 	610 
SKA,37_3,TLW,ES	: 	: 	: 	: 	: 	: 	0.7 	0.34 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37_3,TLW,EU27_2020	314.79 	263.42 	273.56 	300.9 	307.82 	289.91 	343.66 	332.88 	466.62 	461.95 	515.31 	518.26 	525.62 	559.13 	436.85 	451.52 	451.38 	475.63 	442 	610 
SKA,37_3,TLW,EU28	314.79 	263.42 	273.56 	300.9 	307.82 	289.91 	343.66 	332.88 	466.62 	461.95 	515.31 	518.26 	525.62 	559.13 	436.85 	451.52 	451.38 	475.63 	442 	610 
SKA,37_3_1,TLW,EL	314.79 p	263.42 	273.56 	300.9 	307.82 	289.91 	342.96 	332.54 	466.62 	461.95 	515.31 	518.26 	525.62 	559.13 	436.85 	451.52 	451.38 	475.63 	442 	610 
SKA,37_3_1,TLW,EU27_2020	314.79 	263.42 	273.56 	300.9 	307.82 	289.91 	342.96 	332.54 	466.62 	461.95 	515.31 	518.26 	525.62 	559.13 	436.85 	451.52 	451.38 	475.63 	442 	610 
SKA,37_3_1,TLW,EU28	314.79 	263.42 	273.56 	300.9 	307.82 	289.91 	342.96 	332.54 	466.62 	461.95 	515.31 	518.26 	525.62 	559.13 	436.85 	451.52 	451.38 	475.63 	442 	610 
SKA,37_3_2,TLW,ES	: 	: 	: 	: 	: 	: 	0.7 	0.34 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37_3_2,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	0.7 	0.34 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37_3_2,TLW,EU28	: 	: 	: 	: 	: 	: 	0.7 	0.34 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKB,37,TLW,ES	: 	0 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKB,37,TLW,EU27_2020	: 	0 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKB,37,TLW,EU28	: 	0 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKB,37_1,TLW,ES	: 	0 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKB,37_1,TLW,EU27_2020	: 	0 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKB,37_1,TLW,EU28	: 	0 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKB,37_1_1,TLW,ES	: 	0 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKB,37_1_1,TLW,EU27_2020	: 	0 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKB,37_1_1,TLW,EU28	: 	0 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKH,37,TLW,ES	1.03 	2.35 	1.67 	1.82 	1.03 	0.9 	0.45 	2.7 	7.27 	4.9 	9.6 	12 	6.2 	5.3 	7.9 	12.6 	: 	: 	: 	: 
SKH,37,TLW,EU27_2020	1.212 p	2.4 p	1.67 	1.82 	1.15 	0.9 	0.53 	3.6 	11.35 	4.9 	9.6 	12 	6.2 	5.3 	7.9 	12.61 	: 	: 	: 	: 
SKH,37,TLW,EU28	1.212 p	2.4 p	1.67 	1.82 	1.15 	0.9 	0.53 	3.6 	11.35 	4.9 	9.6 	12 	6.2 	5.3 	7.9 	12.61 	: 	: 	: 	: 
SKH,37,TLW,FR	0.182 p	0.05 p	: 	: 	0.12 	: 	0.08 	0.9 	4.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKH,37,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 
SKH,37_1,TLW,ES	1.03 	2.35 	1.67 	1.82 	1.03 	0.9 	0.45 	2.7 	7.27 	4.9 	9.6 	12 	6.2 	5.3 	7.9 	12.6 	: 	: 	: 	: 
SKH,37_1,TLW,EU27_2020	1.212 p	2.4 p	1.67 	1.82 	1.15 	0.9 	0.53 	3.6 	11.35 	4.9 	9.6 	12 	6.2 	5.3 	7.9 	12.6 	: 	: 	: 	: 
SKH,37_1,TLW,EU28	1.212 p	2.4 p	1.67 	1.82 	1.15 	0.9 	0.53 	3.6 	11.35 	4.9 	9.6 	12 	6.2 	5.3 	7.9 	12.6 	: 	: 	: 	: 
SKH,37_1,TLW,FR	0.182 p	0.05 p	: 	: 	0.12 	: 	0.08 	0.9 	4.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKH,37_1_1,TLW,ES	1.03 	2.19 	1.67 	1.82 	1.03 	0.9 	0.45 	2.7 	7.27 	4.9 	9.6 	12 	6.2 	5.3 	7.9 	12.6 	: 	: 	: 	: 
SKH,37_1_1,TLW,EU27_2020	1.03 	2.19 	1.67 	1.82 	1.03 	0.9 	0.45 	2.7 	7.27 	4.9 	9.6 	12 	6.2 	5.3 	7.9 	12.6 	: 	: 	: 	: 
SKH,37_1_1,TLW,EU28	1.03 	2.19 	1.67 	1.82 	1.03 	0.9 	0.45 	2.7 	7.27 	4.9 	9.6 	12 	6.2 	5.3 	7.9 	12.6 	: 	: 	: 	: 
SKH,37_1_2,TLW,ES	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKH,37_1_2,TLW,EU27_2020	0.182 p	0.02 	: 	: 	0.12 	: 	0.08 	0.9 	4.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKH,37_1_2,TLW,EU28	0.182 p	0.02 	: 	: 	0.12 	: 	0.08 	0.9 	4.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKH,37_1_2,TLW,FR	0.182 p	: 	: 	: 	0.12 	: 	0.08 	0.9 	4.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKH,37_1_3,TLW,ES	: 	0.14 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKH,37_1_3,TLW,EU27_2020	: 	0.19 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKH,37_1_3,TLW,EU28	: 	0.19 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKH,37_1_3,TLW,FR	: 	0.05 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKH,37_NK,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 
SKH,37_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 
SKH,37_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 
SKJ,37,TLW,CY	1.188 	1.18 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37,TLW,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 
SKJ,37,TLW,ES	10.18 	10.45 	22.99 	14.04 	17.13 	25.16 	42.95 	27.95 	6.16 	4.2 	11.41 	11 	42.6 	13.6 	8.9 	13.2 	0 	10 	0 	0 
SKJ,37,TLW,EU27_2020	148.422 p	107.327 p	84.244 	67.528 	52.69 	35.163 	43.27 	29.05 	7.34 	12.6 	11.42 	13 	46.6 	15.6 	10.4 	33.2 	25 	32 	0 	0 
SKJ,37,TLW,EU28	148.422 p	107.327 p	84.244 	67.528 	52.69 	35.163 	43.27 	29.05 	7.34 	12.6 	11.42 	13 	46.6 	15.6 	10.4 	33.2 	25 	32 	0 	0 
SKJ,37,TLW,FR	4.037 p	0.064 p	4.754 	6.388 	0.26 	9.99 	0.32 	1.1 	1.18 	8.4 	0.01 	2 	4 	2 	1.5 	20 	25 	22 	0 	0 
SKJ,37,TLW,IT	131.1 p	90.8 p	56.5 	47.1 	35.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37,TLW,MT	1.917 	4.833 	: 	: 	: 	0.013 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37,TLW,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	0 	: 	: 	: 	: 	: 	: 
SKJ,37_1,TLW,ES	10.18 	10.45 	22.99 	14.04 	17.13 	24.91 	42.95 	27.95 	6.16 	4.2 	11.41 	11 	42.6 	13.6 	8.9 	13.2 	: 	: 	: 	: 
SKJ,37_1,TLW,EU27_2020	60.717 p	51.014 p	79.744 	55.028 	36.39 	34.9 	43.27 	29.05 	7.34 	12.6 	11.42 	13 	46.6 	15.6 	10.4 	33.2 	: 	: 	: 	: 
SKJ,37_1,TLW,EU28	60.717 p	51.014 p	79.744 	55.028 	36.39 	34.9 	43.27 	29.05 	7.34 	12.6 	11.42 	13 	46.6 	15.6 	10.4 	33.2 	: 	: 	: 	: 
SKJ,37_1,TLW,FR	4.037 p	0.064 p	4.754 	6.388 	0.26 	9.99 	0.32 	1.1 	1.18 	8.4 	0.01 	2 	4 	2 	1.5 	20 	: 	: 	: 	: 
SKJ,37_1,TLW,IT	46.5 p	40.5 p	52 	34.6 	19 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_1_1,TLW,ES	10.18 	10.45 	22.99 	14.04 	17.13 	24.91 	42.95 	27.95 	6.16 	4.2 	8.6 	11 	42.6 	13.6 	8.9 	13.2 	: 	: 	: 	: 
SKJ,37_1_1,TLW,EU27_2020	10.18 	10.45 	22.99 	14.04 	17.13 	24.91 	42.95 	27.95 	6.16 	4.2 	8.6 	11 	42.6 	13.6 	8.9 	13.2 	: 	: 	: 	: 
SKJ,37_1_1,TLW,EU28	10.18 	10.45 	22.99 	14.04 	17.13 	24.91 	42.95 	27.95 	6.16 	4.2 	8.6 	11 	42.6 	13.6 	8.9 	13.2 	: 	: 	: 	: 
SKJ,37_1_2,TLW,EU27_2020	4.037 p	0.064 p	4.754 	6.388 	0.26 	9.99 	0.32 	0.4 	1.18 	8.4 	0.01 	2 	4 	2 	1.5 	20 	: 	: 	: 	: 
SKJ,37_1_2,TLW,EU28	4.037 p	0.064 p	4.754 	6.388 	0.26 	9.99 	0.32 	0.4 	1.18 	8.4 	0.01 	2 	4 	2 	1.5 	20 	: 	: 	: 	: 
SKJ,37_1_2,TLW,FR	4.037 p	0.064 p	4.754 	6.388 	0.26 	9.99 	0.32 	0.4 	1.18 	8.4 	0.01 	2 	4 	2 	1.5 	20 	: 	: 	: 	: 
SKJ,37_1_3,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_1_3,TLW,EU27_2020	46.5 p	40.5 p	52 	34.6 	19 	: 	: 	0.7 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_1_3,TLW,EU28	46.5 p	40.5 p	52 	34.6 	19 	: 	: 	0.7 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_1_3,TLW,FR	: 	: 	: 	: 	: 	: 	: 	0.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_1_3,TLW,IT	46.5 p	40.5 p	52 	34.6 	19 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_1_NK,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_2,TLW,ES	: 	: 	: 	: 	: 	0.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_2,TLW,EU27_2020	86.517 p	55.133 p	4.5 	12.5 	16.3 	0.263 	: 	: 	: 	: 	0 	: 	: 	0 	: 	: 	: 	: 	: 	: 
SKJ,37_2,TLW,EU28	86.517 p	55.133 p	4.5 	12.5 	16.3 	0.263 	: 	: 	: 	: 	0 	: 	: 	0 	: 	: 	: 	: 	: 	: 
SKJ,37_2,TLW,IT	84.6 p	50.3 p	4.5 	12.5 	16.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_2,TLW,MT	1.917 	4.833 	: 	: 	: 	0.013 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_2,TLW,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	0 	: 	: 	: 	: 	: 	: 
SKJ,37_2_1,TLW,EU27_2020	: 	0.1 p	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	0 	: 	: 	: 	: 	: 	: 
SKJ,37_2_1,TLW,EU28	: 	0.1 p	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	0 	: 	: 	: 	: 	: 	: 
SKJ,37_2_1,TLW,IT	: 	0.1 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_2_1,TLW,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	0 	: 	: 	: 	: 	: 	: 
SKJ,37_2_2,TLW,ES	: 	: 	: 	: 	: 	0.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_2_2,TLW,EU27_2020	86.517 p	55.033 p	4.5 	12.5 	16.3 	0.263 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_2_2,TLW,EU28	86.517 p	55.033 p	4.5 	12.5 	16.3 	0.263 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_2_2,TLW,IT	84.6 p	50.2 p	4.5 	12.5 	16.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_2_2,TLW,MT	1.917 	4.833 	: 	: 	: 	0.013 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_3,TLW,CY	1.188 	1.18 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_3,TLW,EU27_2020	1.188 	1.18 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_3,TLW,EU28	1.188 	1.18 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_3_2,TLW,CY	1.188 	1.18 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_3_2,TLW,EU27_2020	1.188 	1.18 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_3_2,TLW,EU28	1.188 	1.18 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKJ,37_NK,TLW,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 
SKJ,37_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	10 	0 	0 
SKJ,37_NK,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25 	32 	0 	0 
SKJ,37_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25 	32 	0 	0 
SKJ,37_NK,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25 	22 	0 	0 
SKM,37,TLW,ES	6.47 	3.49 	0.13 	0.08 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37,TLW,EU27_2020	129.37 p	114.79 p	0.13 	0.08 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37,TLW,EU28	129.37 p	114.79 p	0.13 	0.08 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37,TLW,IT	122.9 p	111.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_1,TLW,ES	6.47 	3.49 	0.13 	0.08 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_1,TLW,EU27_2020	29.07 p	29.99 p	0.13 	0.08 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_1,TLW,EU28	29.07 p	29.99 p	0.13 	0.08 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_1,TLW,IT	22.6 p	26.5 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_1_1,TLW,ES	6.47 	3.49 	0.13 	0.08 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_1_1,TLW,EU27_2020	6.47 	3.49 	0.13 	0.08 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_1_1,TLW,EU28	6.47 	3.49 	0.13 	0.08 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_1_3,TLW,EU27_2020	22.6 p	26.5 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_1_3,TLW,EU28	22.6 p	26.5 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_1_3,TLW,IT	22.6 p	26.5 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_2,TLW,EU27_2020	100.3 p	84.8 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_2,TLW,EU28	100.3 p	84.8 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_2,TLW,IT	100.3 p	84.8 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_2_1,TLW,EU27_2020	38.2 p	26.9 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_2_1,TLW,EU28	38.2 p	26.9 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_2_1,TLW,IT	38.2 p	26.9 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_2_2,TLW,EU27_2020	62.1 p	57.9 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_2_2,TLW,EU28	62.1 p	57.9 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKM,37_2_2,TLW,IT	62.1 p	57.9 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKX,37,TLW,CY	: 	: 	: 	: 	: 	: 	: 	0.52 	0.1 	: 	0.9 	3.2 	15.7 	11.4 	21 	13 	13 	22 	28 	22 
SKX,37,TLW,ES	: 	: 	0.49 	0.13 	1.06 	0.02 	0.13 	0.06 	0.46 	0.4 	1.1 	1 	0.8 	0.8 	0.1 	0.9 	28 	28 	369 	397 
SKX,37,TLW,EU27_2020	2.7 p	0.1 p	0.99 	160.73 	27.06 	226.92 	119.03 	135.18 	370.35 	344 	308.9 	316.5 	420.8 	12.7 	454.11 	13.91 	41 	51 	398.01 	435 
